Site Links,shop,offer,movie,product,accessory,top,care,brand,ticket,buy,gift,store,men,item,set,best,order,mobile,watch,shopping,woman,wear,detail,hair,back,sign,sale,shoe,please,bag,card,email,price,kid,beauty,collection,policy,account,day,read,review,shirt,body,valid,india,deal,cart,comment,size,dress,support,show,suit,skin,shipping,eye,bath,baby,coupon,book,privacy,customer,term,return,delivery,kitchen,cashback,fashion,login,right,phone,full,enter,sunglass,user,le,clothing,oil,password,protein,health,girl,cancel,cinema,inr,smart,code,rim,laptop,tool,need,payment,experience,saree,design,air,arrival,furniture,english,booking,latest,instagram,face,category,bank,app,style,jewellery,select,paytm,wallet,explore,close,make,sport,appliance,table,featured,fragrance,visit,quick,bed,chase,exclusive,footwear,menu,toy,lenskart,track,john,look,flat,fitness,vincent,register,number,designer,seller,priced,galaxy,outdoor,office,hindi,cream,copy,purchase,every,condition,eyewear,pvr,color,bar,link,good,kurta,black,created,food,available,camera,storage,eyeglass,jacob,art,essential,discount,short,sketch,love,special,pant,bottom,monitor,star,helpful,city,pack,range,check,pillow,address,work,event,dining,box,samsung,game,eyewearfashion,eyeweardesign,eyewearstyle,eyeweartrends,eyewearshop,lenskarteyewear,igers,instrammers,instadaily,instamood,instafashion,party,great,boy,ShoppingSite
https://www.nykaa.com/,63,4,0,8,19,20,34,21,0,8,19,15,4,0,8,0,3,1,3,1,1,2,0,59,4,0,0,0,0,16,2,0,0,1,27,5,1,0,8,0,0,2,27,0,0,0,2,0,1,8,0,0,2,32,0,29,13,9,0,1,0,0,0,0,0,0,0,6,0,4,0,3,0,5,1,0,2,24,0,1,4,1,0,0,1,1,0,0,1,13,2,0,0,2,1,1,2,0,0,0,0,0,35,1,0,2,7,5,3,0,2,0,0,2,3,1,0,4,6,0,9,0,0,0,1,0,0,0,0,0,3,21,1,0,0,0,2,0,0,1,0,0,0,29,0,8,2,0,0,0,9,1,9,3,1,3,0,1,1,0,1,0,0,2,8,1,3,0,2,7,3,0,0,2,0,0,3,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,
https://www.cb2.com/,9,1,0,1,7,1,0,1,0,0,5,3,0,10,1,8,2,0,0,1,0,0,0,0,2,4,1,0,2,0,3,2,1,5,0,1,1,3,0,4,0,0,0,0,3,0,9,0,0,0,0,5,0,0,5,1,10,0,0,0,1,1,1,0,1,9,0,0,1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,9,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,1,0,0,7,0,1,0,1,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,8,0,0,11,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,5,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.tatacliq.com/,5,4,0,7,5,5,4,26,0,5,0,12,16,0,1,5,0,23,10,18,4,1,0,3,0,1,0,14,0,6,5,0,5,1,0,0,0,0,1,0,0,3,0,0,5,3,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,2,0,2,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,9,0,4,0,2,0,1,1,0,0,0,0,2,0,0,1,7,9,1,6,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,11,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
https://www.ethoswatches.com/,3,5,0,1,1,1,0,6,0,2,1,3,4,1,0,3,2,0,74,0,4,0,1,0,1,0,1,0,1,1,0,0,1,0,0,3,3,0,0,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
https://www.firstcry.com/,16,8,0,37,3,17,7,17,0,6,12,12,0,6,9,5,16,9,0,25,0,10,7,0,3,2,17,1,23,5,3,9,6,20,0,1,6,4,18,0,1,5,1,3,2,1,14,0,0,1,0,0,1,7,7,0,7,42,3,8,1,4,2,4,9,0,1,5,3,4,1,1,14,0,1,0,2,2,0,0,7,6,0,0,0,0,1,0,0,1,3,3,4,0,0,0,0,2,0,0,0,0,0,2,2,3,1,0,9,0,1,2,0,1,3,0,0,0,0,0,2,0,0,0,2,0,15,0,5,0,3,0,0,0,3,5,0,8,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,4,0,0,0,2,5,0,0,3,0,1,2,0,0,0,0,1,3,5,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,7,1,
https://www.adidas.co.in/,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.aliexpress.com/,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
https://www.sony.co.in/,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,
https://www.dell.com/en-in,4,1,0,8,9,0,0,1,0,2,0,2,0,0,0,0,5,2,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,2,0,1,0,13,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.movietickets.com/,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.imax.com/,0,0,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.shein.in/,0,0,0,4,0,1,1,1,0,0,2,0,1,10,0,0,3,0,0,2,1,0,0,0,1,4,1,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.serenaandlily.com/,20,2,0,1,2,0,1,0,0,0,1,2,0,1,3,0,0,0,0,1,0,0,4,0,2,2,5,0,0,1,0,3,0,1,0,10,1,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,2,11,0,0,0,1,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,8,2,0,1,6,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,1,0,0,2,2,0,2,0,0,0,0,0,0,3,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,28,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://wforwoman.com/,0,0,0,2,0,4,0,0,0,0,0,4,0,18,0,1,1,1,0,1,0,3,1,0,3,1,1,0,1,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.craftsvilla.com/,1,1,0,7,2,1,1,1,0,1,1,2,1,1,2,1,4,2,0,0,0,13,5,0,4,3,0,0,2,1,4,7,0,1,1,3,9,3,5,0,0,0,0,0,2,0,2,0,0,4,1,0,17,0,6,0,1,0,0,1,1,1,2,8,2,0,0,1,3,1,0,1,3,0,1,0,2,0,4,0,1,0,1,0,1,0,0,0,0,0,1,11,0,30,0,0,0,0,0,0,0,0,0,1,2,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,
https://in.bookmyshow.com/noida/movies,0,2,74,0,0,0,1,0,12,0,2,0,0,0,0,24,1,5,0,0,0,0,3,0,3,18,0,0,19,0,2,16,0,0,0,2,6,9,2,0,9,0,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,1,6,0,17,0,0,0,1,4,4,0,8,0,0,0,0,0,5,0,0,0,2,4,0,3,0,0,0,0,4,1,1,0,0,0,0,0,6,15,2,0,0,1,0,3,0,0,12,0,2,0,2,2,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,7,4,0,0,0,0,5,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,2,0,15,1,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
https://www.lg.com/in,0,0,0,20,11,4,1,4,0,2,0,3,0,1,0,3,1,18,4,0,0,0,0,0,1,2,0,0,3,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,1,0,8,0,0,0,0,0,0,0,0,2,1,4,0,0,0,3,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0,0,0,10,0,10,0,0,0,1,2,0,6,0,2,20,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,3,10,1,0,11,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,4,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.meenabazaar.com/,1,0,0,1,0,0,0,1,0,0,1,1,0,4,2,2,0,0,0,4,1,9,0,0,2,4,2,0,2,0,1,5,0,0,0,0,2,2,0,0,0,0,1,0,0,0,6,0,2,0,0,0,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,7,1,1,0,1,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,
https://www.bigbasket.com/,3,0,0,18,8,1,8,2,0,1,6,4,4,5,2,2,6,1,0,4,0,0,0,2,0,1,0,2,1,2,1,0,5,0,3,0,0,1,1,2,1,0,2,1,6,0,1,0,0,0,0,0,0,2,0,0,4,10,0,0,0,11,0,2,20,4,0,0,2,1,0,0,0,0,11,0,0,14,0,2,8,0,0,0,0,1,0,0,0,6,4,3,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,6,0,0,0,0,0,14,3,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,2,4,1,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,
https://in.ebay.com/,7,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,1,0,2,0,5,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.dailybasket.co/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://food52.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.dcgpac.com/,0,3,0,6,0,2,1,0,0,0,0,4,0,3,0,3,3,0,0,0,0,0,0,0,4,2,2,0,1,10,6,0,1,0,0,0,4,5,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,3,0,0,0,2,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,10,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.ticketnew.com/online-advance-booking/Movies/C/Chennai,0,1,15,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
https://india.alibaba.com/index.html,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.rebeccaminkoff.com/,17,2,0,14,12,2,3,0,0,0,1,3,1,0,0,4,3,0,7,6,0,4,0,0,0,1,14,8,3,16,1,3,0,0,0,24,0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,2,0,0,2,0,0,1,1,0,2,0,0,0,0,0,2,1,0,1,2,0,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,13,0,0,0,7,2,0,2,0,0,6,0,2,0,4,1,3,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,54,0,0,0,0,0,0,0,0,0,2,56,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.zivame.com/,1,3,0,1,3,3,1,2,0,5,0,2,0,0,5,1,1,0,0,0,1,3,0,0,3,1,1,0,0,0,1,4,0,2,0,1,3,0,2,0,0,2,0,1,0,0,0,0,8,4,1,0,0,0,0,1,0,0,0,0,2,0,2,5,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
https://rewardz.sbi/Movie/BMSMovieRequest.aspx,0,2,6,0,6,0,3,0,2,0,12,2,1,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,0,0,2,0,1,3,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://www.quikr.com/,0,1,0,1,0,1,2,2,0,3,0,3,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
https://insider.in/movies,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
https://www.koovs.com/,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
